# These data are of tree census and sudden oak death infection from the
# Redwood Plot Network in California; collected by the 
# [Rizzo Lab](http://ucanr.edu/sites/rizzolab/) at UC Davis and compiled by 
# [Richard Cobb](mailto:rccobb@ucdavis.edu).
#
# Notes:
#
#-   3-4 tanoak had no dbh recorded. These are deleted from this set. If you 
#    notice an occasional omitted tree number; this is the cause.	
#-   DBH values were only collected in 2002
#-   Full census occurred in 2002 and 2007; observations of a subset in between
#-   Coordinates are in UTM; Zone 10
# Species Codes
# -------------
#
# ACMA	big leave maple	
# ARME	pacific madrone	
# COCO	california hazelnut	
# LIDE	tanoak	
# PSME	doughlas fir	
# QUAG	coast live oak	
# QUCH	canyon live oak	
# QUKE	california black oak	
# SESE	redwood	
# UMCA	california bay laurel
#
# Health Codes
# ------------
# 0 = Dead; not resprouting
# 1 = Healthy
# 2 = Unhealthy
# 3 = Almost dead
# 4 = Stem dead; but with live resprouts
# 5 = Missing
# 6 = Eliminated
#
Plot;Site;Easting;Northing;Tree;Species;Azimuth;Distance;Year;Health;Infected;DBH;Mortality;Status;Symptoms;Resprouting
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;46;SESE;350;9.3;2007;2;FALSE;;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;47;SESE;350;7.8;2002;2;FALSE;2.2;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;47;SESE;350;7.8;2003;2;FALSE;;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;47;SESE;350;7.8;2007;2;FALSE;;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;48;SESE;345;9.9;2002;2;FALSE;153.2;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;48;SESE;345;9.9;2007;1;FALSE;;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;49;SESE;335;9.1;2002;2;FALSE;5.3;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;49;SESE;335;9.1;2005;2;FALSE;;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;49;SESE;335;9.1;2007;2;FALSE;;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;50;SESE;335;9.8;2002;2;FALSE;68.3;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;50;SESE;335;9.8;2007;1;FALSE;;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;51;LIDE;309;10.8;2002;2;FALSE;2;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;51;LIDE;309;10.8;2003;2;FALSE;;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;51;LIDE;309;10.8;2004;2;TRUE;;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;51;LIDE;309;10.8;2007;2;FALSE;;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;52;LIDE;302;12;2002;2;FALSE;22.3;0;Alive;Yes;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;52;LIDE;302;12;2003;2;FALSE;;0;Alive;No;0
111;"Julia Pfeifer Burns State Park; Big Sur";618012;4005001;52;LIDE;302;12;2007;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;1;SESE;0;1;2002;2;FALSE;151;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;1;SESE;0;1;2006;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;1;SESE;0;1;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;2;SESE;0;0.8;2002;0;FALSE;19.8;1;Dead;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;2;SESE;0;0.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;3;SESE;290;1.2;2002;2;FALSE;1.2;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;3;SESE;290;1.2;2005;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;3;SESE;290;1.2;2007;2;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;4;SESE;180;5.4;2002;2;FALSE;142;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;4;SESE;180;5.4;2004;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;4;SESE;180;5.4;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;5;LIDE;180;12.6;2002;2;FALSE;1;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;5;LIDE;180;12.6;2005;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;5;LIDE;180;12.6;2006;5;FALSE;;1;Missing;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;5;LIDE;180;12.6;2007;5;FALSE;;1;Missing;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;6;SESE;130;7.4;2002;2;FALSE;115.2;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;6;SESE;130;7.4;2005;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;6;SESE;130;7.4;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;7;SESE;127;12.3;2002;0;FALSE;15.5;1;Dead;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;7;SESE;127;12.3;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;8;SESE;127;12.2;2002;2;FALSE;1;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;8;SESE;127;12.2;2004;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;8;SESE;127;12.2;2007;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;9;SESE;112;11;2002;0;FALSE;12;1;Dead;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;9;SESE;112;11;2007;0;FALSE;;1;Dead/Down;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;10;SESE;95;7;2002;2;FALSE;122;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;10;SESE;95;7;2006;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;10;SESE;95;7;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;11;LIDE;5;11.9;2002;2;FALSE;45;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;11;LIDE;5;11.9;2004;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;11;LIDE;5;11.9;2006;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;11;LIDE;5;11.9;2007;1;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;12;LIDE;5;12.4;2002;2;FALSE;40;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;12;LIDE;5;12.4;2004;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;12;LIDE;5;12.4;2005;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;12;LIDE;5;12.4;2006;0;FALSE;;1;Dead;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;12;LIDE;5;12.4;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;13;UMCA;320;7.5;2002;2;FALSE;15.54;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;13;UMCA;320;7.5;2003;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;13;UMCA;320;7.5;2007;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;14;LIDE;315;6.6;2002;2;FALSE;42.5;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;14;LIDE;315;6.6;2003;2;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;14;LIDE;315;6.6;2005;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;14;LIDE;315;6.6;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;15;LIDE;335;12.5;2002;2;FALSE;3;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;15;LIDE;335;12.5;2005;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;15;LIDE;335;12.5;2006;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;15;LIDE;335;12.5;2007;5;FALSE;;1;Missing;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;16;LIDE;335;12.6;2002;2;FALSE;17;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;16;LIDE;335;12.6;2005;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;16;LIDE;335;12.6;2006;4;TRUE;;1;Dead w/Basal Sprouts;Yes;1
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;16;LIDE;335;12.6;2007;0;FALSE;;1;Dead/Down;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;17;LIDE;320;12.3;2002;2;FALSE;25.7;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;17;LIDE;320;12.3;2003;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;17;LIDE;320;12.3;2004;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;17;LIDE;320;12.3;2006;2;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;17;LIDE;320;12.3;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;18;SESE;275;11.4;2002;2;FALSE;130;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;18;SESE;275;11.4;2004;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;18;SESE;275;11.4;2006;2;TRUE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;18;SESE;275;11.4;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;19;SESE;265;12.6;2002;2;FALSE;115;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;19;SESE;265;12.6;2004;2;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;19;SESE;265;12.6;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;20;SESE;250;10.6;2002;2;FALSE;130;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;20;SESE;250;10.6;2006;2;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;20;SESE;250;10.6;2007;1;FALSE;;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;21;SESE;220;9.3;2002;2;FALSE;61;0;Alive;No;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;21;SESE;220;9.3;2005;2;FALSE;;0;Alive;Yes;0
112;"Julia Pfeifer Burns State Park; Big Sur";617388;4004694;21;SESE;220;9.3;2007;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;1;LIDE;0;1;2002;2;FALSE;31.3;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;1;LIDE;0;1;2004;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;1;LIDE;0;1;2005;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;1;LIDE;0;1;2007;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;2;SESE;358;7;2002;2;FALSE;31.8;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;2;SESE;358;7;2007;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;3;SESE;3;8.4;2002;2;FALSE;3.2;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;3;SESE;3;8.4;2004;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;3;SESE;3;8.4;2005;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;3;SESE;3;8.4;2007;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;4;SESE;351;8.8;2002;2;FALSE;136.7;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;4;SESE;351;8.8;2007;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;5;LIDE;358;11.9;2002;2;FALSE;2;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;5;LIDE;358;11.9;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;5;LIDE;358;11.9;2006;0;FALSE;;1;Dead;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;5;LIDE;358;11.9;2007;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;6;LIDE;18;9.6;2002;0;FALSE;7.2;1;Dead;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;6;LIDE;18;9.6;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;7;SESE;28;12.1;2002;2;FALSE;145;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;7;SESE;28;12.1;2005;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;7;SESE;28;12.1;2007;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;8;SESE;40;10.4;2002;2;FALSE;55.5;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;8;SESE;40;10.4;2004;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;8;SESE;40;10.4;2007;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;9;SESE;40;8.9;2002;2;FALSE;58.3;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;9;SESE;40;8.9;2007;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;10;LIDE;62;9.8;2002;2;FALSE;46.8;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;10;LIDE;62;9.8;2003;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;10;LIDE;62;9.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;11;LIDE;57;5.7;2002;2;FALSE;51.3;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;11;LIDE;57;5.7;2004;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;11;LIDE;57;5.7;2005;0;FALSE;;1;Dead;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;11;LIDE;57;5.7;2007;0;FALSE;;1;Dead;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;12;LIDE;95;5.4;2002;2;FALSE;31.2;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;12;LIDE;95;5.4;2006;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;12;LIDE;95;5.4;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;13;LIDE;90;5.9;2002;2;FALSE;29.2;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;13;LIDE;90;5.9;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;13;LIDE;90;5.9;2005;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;13;LIDE;90;5.9;2006;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;13;LIDE;90;5.9;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;14;LIDE;80;9.8;2002;2;FALSE;23.8;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;14;LIDE;80;9.8;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;14;LIDE;80;9.8;2006;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;14;LIDE;80;9.8;2007;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;15;LIDE;84;12;2002;2;FALSE;1.7;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;15;LIDE;84;12;2003;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;15;LIDE;84;12;2007;3;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;16;LIDE;84;12.1;2002;2;FALSE;1.1;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;16;LIDE;84;12.1;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;16;LIDE;84;12.1;2007;3;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;17;LIDE;133;9.1;2002;2;FALSE;22.7;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;17;LIDE;133;9.1;2006;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;17;LIDE;133;9.1;2007;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;18;LIDE;120;11.5;2002;2;FALSE;31.7;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;18;LIDE;120;11.5;2006;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;18;LIDE;120;11.5;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;19;SESE;145;2.9;2002;2;FALSE;1.3;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;19;SESE;145;2.9;2006;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;19;SESE;145;2.9;2007;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;20;LIDE;170;11.6;2002;2;FALSE;39.6;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;20;LIDE;170;11.6;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;21;LIDE;185;7.2;2002;2;FALSE;27.1;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;21;LIDE;185;7.2;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;21;LIDE;185;7.2;2004;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;21;LIDE;185;7.2;2006;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;21;LIDE;185;7.2;2007;5;FALSE;;1;Missing;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;22;LIDE;230;11.8;2002;2;FALSE;32.4;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;22;LIDE;230;11.8;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;22;LIDE;230;11.8;2007;5;FALSE;;1;Missing;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;23;LIDE;220;8.2;2002;0;FALSE;17.2;1;Dead;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;23;LIDE;220;8.2;2003;0;FALSE;;1;Dead;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;23;LIDE;220;8.2;2007;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;24;LIDE;228;11.9;2002;2;FALSE;14;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;24;LIDE;228;11.9;2003;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;24;LIDE;228;11.9;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;25;LIDE;225;5.1;2002;1;FALSE;63.5;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;25;LIDE;225;5.1;2003;1;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;25;LIDE;225;5.1;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;26;LIDE;225;4.8;2002;0;FALSE;25.7;1;Dead;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;26;LIDE;225;4.8;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;27;LIDE;230;4;2002;0;FALSE;27.9;1;Dead;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;27;LIDE;230;4;2007;0;FALSE;;1;Dead/Down;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;28;LIDE;230;8.9;2002;2;FALSE;16.1;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;28;LIDE;230;8.9;2005;2;TRUE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;28;LIDE;230;8.9;2006;0;FALSE;;1;Dead;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;28;LIDE;230;8.9;2007;2;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;29;LIDE;250;7.7;2002;2;FALSE;9.7;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;29;LIDE;250;7.7;2007;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;30;LIDE;275;10.4;2002;2;FALSE;17.2;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;30;LIDE;275;10.4;2007;4;FALSE;;1;Dead w/Basal Sprouts;Yes;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;31;LIDE;280;11.7;2002;2;FALSE;10.9;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;31;LIDE;280;11.7;2004;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;31;LIDE;280;11.7;2007;2;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;32;LIDE;278;12;2002;0;FALSE;4;1;Dead;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;32;LIDE;278;12;2007;0;FALSE;;1;Dead/Down;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;33;SESE;295;12.2;2002;3;FALSE;2.9;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;33;SESE;295;12.2;2003;3;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;33;SESE;295;12.2;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;34;SESE;300;11.9;2002;3;FALSE;1.9;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;34;SESE;300;11.9;2003;3;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;34;SESE;300;11.9;2006;0;FALSE;;1;Dead;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;34;SESE;300;11.9;2007;4;FALSE;;1;Dead w/Basal Sprouts;No;1
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;35;SESE;300;12.2;2002;3;FALSE;3.5;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;35;SESE;300;12.2;2006;3;FALSE;;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;35;SESE;300;12.2;2007;3;FALSE;;0;Alive;No;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;36;SESE;305;11.5;2002;3;FALSE;3;0;Alive;Yes;0
113;"Julia Pfeifer Burns State Park; Big Sur";617611;4004567;36;SESE;305;11.5;2003;3;FALSE;;0;Alive;No;0
